Card  81: 11 85 49 35 72 64 31 55 25 62 |  2 94 36 11 88 55 98 25 39 12 62 95 90 81 74 15  3 35 29 28 34 89 21  4 40
Card  82: 79 76 87  8 27 97  5 14 31 78 | 34 22 29 99 60 62 76 96  2 72 82 20 36 50 33 45  5 81 80 23 70 27 14 18 97
Card  83: 39  3 23 88 62 67 32 26  7 10 | 51 76 13 74 99 25 95 54 78 63 59 60 18 16 21 88 62 37 55  9 90 26 33  5 67
Card  84: 72  7 78 98 87 28 27 15 35 57 | 57 69  9  2 82  3  5 72 46 71 14 24 52 90 68 32 56 44  8 51 38 98 58 78 86
Card  85: 64 62 82 85 42 81 95 33 76 39 | 32 59  7 39 60  5  8 66 64 93 65 23 70 48 26 88 18 77  6 56 92 11 87 43 20
Card  86: 12 37 92 84 97 87 48 11 26 94 | 54 80 75 94 91 99 71 23 95 98 36 25 96 76 82 83  6 65 73 77 22 61 31 84 49
Card  87: 54 52  1 61  3 19 84 58 27 68 | 79 15 41 37 93  5 67 34  8 30 45 75 96 47 70 95 10 60 21 26 20  4 32 94 46
Card  88: 47 49 95 31 36 53 37 86 92 42 | 58 22  6 14 62 50 93 23 43 11 90 67 60 56 40 81 75 91  2 45 65 25 69  1  5
Card  89: 56 58 18 63 62 26 57 17 15 68 | 24 78 68 74 15 57 82 14 18 41 56 32 90 94 71 58 83 43 60 62 30 59 26 63 17
Card  90: 20 52 11 58 88 65 78 41 27  6 | 20 50 70  1 76  3 88 51 78 41 95 58 32 63 65 69 52 72 97 67 27 11 62  6 48
Card  91: 48 11 70 69 55 37 78 29 51 63 | 77 34 16 28 47 48 62 37  3 40  6 55 70 90 43 74 11 78  4 29 51 69 80 66 63
Card  92: 36 85 20 15 24 84  3  6 96 35 | 89  1 70 93 88 82 48 64 32 62 53 72 51 97 52 77 65 76 86 90 75 40 54 95 10
Card  93: 38 29 33 46 22 64 40 20 59 75 | 38 44 39 76 88 60 29 75 96 46  9 32 79 95 59 33 58 62 53 18 21 40 74 20 64
Card  94: 20 11 96 56 65 94 18 36  6 25 | 87 45 99 94 49  8 12 85 11 18 56 47 51 27 36 20 21  6 17 86 25 52 65 90 96
Card  95: 62 16 86 28 55 38 46 61 51 29 | 53 16 46 29 61 80 62 38 57 55 44 45 99  3 35 28 87 51 82 27 41 86 89 71  4
Card  96:  5 27 96 44 38 22 58 42 55 59 | 81 41 58 45 22 24 74 30 62 11 99 98 31 65 82 14 17 28 79 76 73 25 78 91 75
Card  97: 81 45 87 42 52 15 19 67 74 35 | 16 34 55 18 89 87 42 45 79  4 30  5 65 15 74 28 39 75 19 52 81 57 67 98 38
Card  98: 51 64 39  8 68 33 54 45 66  2 | 72 93 95 97 30 71 64 22  7 38 41  3 35  1 42 46 20  9 12  5 24 82 17 14 10
Card  99: 48 64 78 81 69 27 24 33 13 62 | 81 33 46 86 77 84 43 50 85 13 35 24 14 53 58 64 79 15 21 78 44 83 75 73 59
Card 100: 64 99 51 17 28 31 69 15 40 82 | 45 96 28 17 18 78 85 89 20 98 33 99 88 31 74 81  1 62 76 66 54 41 15 87 83
Card 101: 22 53 69 94 79  4 60 10 70 17 | 58 86 42  3 63 66 49 52 65 51  6 54 60  2 96 73 18 31 41 76 39 93 84 56 25
Card 102: 31 30 76  9 28 53 27 74 29 42 | 21 79 32 17 14 33 19 34 52 81 40 95 45 60 68 18 80 57 44 51 72 83 67 77 46
Card 103: 85 86 75 41 25 21 96 65 27 93 | 87 64 88 76 59 53 45 39 12 83 99 37 55 50 85  5 54 66 13 46 61 92 79 82 77
Card 104: 27 80 71 95 91 92 14 86 11 84 | 94 27 46 58  3 68 29 63 12 79 50 48 36 34 49  1 55 28 76 30 73 86 74 41 64
Card 105: 88 68 74 93 81 29 83 92 43 61 | 25 63 19 78  2 13 94 95 37 86 10 70 52 22 12 32 24 17 77 28 90 60 41 46 76
Card 106: 17 25 37 28 11  6 22 81 73 54 | 88 90 92  9 68 38 86 36 59 30 12 78 99 77 91 44 98 15 75  4 89 34 67 85 69
Card 107: 66 42 27 47 55 70 84  2 60 94 | 86 36 90 74 71 49 79 73 21 31 75 91 39 37 14 88  4 30 67 62 53 78 34  5 18
Card 108: 38 19 97 44 71 81  8  2 32 59 | 59 38 65 81 34 32 45 19  2 44 97 91 71 41 31 42  3 43 26 30 94 75  8 93 46
Card 109: 60 57 12 56 34 68 23 77 16 95 | 34 83 57 66 46 50 33 67 77 44 12 68 91  5 89 25  1 27 38 96 61 23 16 56 51
Card 110: 25 35 10 85 43 64 36 54 59 75 | 64 59 25 52 41  8 91 31 24 37 61 23 56 19 65 46 87  7 85 98 14 36 77 70  4
Card 111: 52 56 21 47 83 43 81 32 85 89 | 65 47  2 15 63 68 31 94 46 55 77 16 75 21 81 60  7 13 61 84 73 43 35 85 53
Card 112: 30 45 67  3  5 16 32 37 61 19 | 96 16 42 54 58 71 17 59  5 19 48 53  3 76 15 67 81 37 45 61 77 30 32  4 89
Card 113: 13  1 30 36 77 44 98 34 60 39 | 14  4 62 70 22 78 63 16 15 93 33 97 61  8 13 79 67 85 44 26 76 10 24 86 83
Card 114:  4 94 86  9 41 51 54 19 47 98 | 21 73 62 25  3 51 59  6 89 84 99 66 90 39 42 44 46 31 92 86 47 33 50 70 94
Card 115: 32 88  4 45  8 13 30 53 39 84 | 68 55  4 13  8 39 30  3 69 86 38 88 32 84 35 21 42 12 25 57 40 53 20 73 45
Card 116: 63 69  5 87 52 17 47 90 13 80 | 66 14 49 46 91 29 13 87 94 71 52 47  1 18 63 62  8 90 69  5 17 36 57 16 83
Card 117: 72 51 38 77 61 29 79 86 82 13 |  8 13 45 24  5 65 29 77 26 88  9 72 95 86 68  7 50 18 61 15 92 89 21 42 12
Card 118: 58 99 35  2 79  5 69 92 81 87 | 99 97 44 42  9 48 32 17 35 61 39 73 46 10 29 78  6 11 26  1 58 69 70 62 60
Card 119:  7 54 11 25  5 23 49 15 60 86 | 50 93 18 74 42 97 82 37 25  4 64 45 55 60 12  5 32 15 61  2 92 24 52 11  7
Card 120: 76 90 43 41 33 88 59 51 17 85 | 56 10 82 20 15 85  4  9 66 80 35 19 28 76 26 47 94 48 43 88 90 49 54 13 65
Card 121: 67 15 35 92 23 20 42 96  3 33 | 46 89 65 40 82 75 67 55 86 18  1 85  6 98 35 52 94 70 72 45 53 15 39 32 96
Card 122: 67 19  5 40 46 69 91 38  7 37 | 89 58 17 41  4 93 82 26 96 55 21 56 33 54 30 86 27 37 70 11 66 62 79 98 29
Card 123: 76 83 25 88 80 84 18 17 59 95 | 12 97 45 83 79  4 96 28 54  1 63 95 42 84 20 18 61 66 39 65 76 11 19 59 48
Card 124: 30 32 35 22 99 83 96 75 44 18 | 62 93 12 28  8 22 46 53 73 81 86 33 52 83 99 20 75 77 25 95 96 30 34  5 45
Card 125: 33  4 28 95 59 90 75 56 41 81 | 55 86  3 50 34 47 53 30 58 32 31  7 56  8 97 77  4 59 39 71 80 52 51 92 75
Card 126: 56 45 12 87 60 81 62  9 57 14 | 26 99 38 93  6 27 14 18 30 62  5 48 57 81 92 44  2 82 60  8 17  4 90 84 96
Card 127:  1 26 58 85 83 14 17 97 39 52 | 99 84 11 18 53 57 54 31 10 15 27 78 34 40 87 70 66 23 88 51 85 41 91 49 94
Card 128: 74 35 93 76 37 63 34  5 27 90 | 59 25 27 94 88 51 26 85 99 71 79  6 19 66 35  7 53 70 39 97 11 45 33 63  3
Card 129: 32 10 99 75 63 20 60 39 47 57 | 57 37 97 96 77 32 80  1 38 68 29  7 64 33 11 13 40 28 94 91 72 42  4 79 18
Card 130: 34 95 55 38 43 78 61 40 60 57 | 42 16  2  1 17 35  3 44 13 58 81 39 54 94 50 89 99 79 80 14 46 74 73 36 66
Card 131:  5 49 48 82 20 43 61 19 71 50 | 62 25 65 36 93 45 41 39 69 84 60 38 42 16 58 87 53 15 63 79 72 52 98 51 11
Card 132: 38 56 27 25 40  2 34 57 33  6 |  2 33 61 40 38 62 57 34  6  5 15 51  8 26 36 82 27 37 94 73 92 13 56 25 53
Card 133: 19 93 69 50  6 42 40  4 72 95 |  9  4 72 80  7 95 11 29 69 50 78 24  6 93 42 79 34 46 23 19 63 40 68 58 26
Card 134: 56 42 87 73 15 59 40 45 97 19 | 87 88 78 56 21 59 15 42 72 43 45 68 13 19 12 61 40 76  9  8 91 99 55 73  6
Card 135: 54 53 62 63 55 46 38 83 61 70 | 68 51 71 19 92 81 21 35 93 41 27 22 89 25 23 95 18 69 11 60 73 34 65 12 66
Card 136: 57 77 51 20 39 60 12 79 80 34 | 20 71 77  2 40 78 46 18 28 85 49 63 36 39  7 84 76 56 51 15 97 11 42 74 35
Card 137:  3 31 86 18 59 61 60 74 95 93 | 66 45 70 29 81 99  3 98 83 68 97  2 34 24 14  8 20 28 75 47  5  1 38 94 27
Card 138: 59 40 75 77 70 44 54 62 36 11 | 81 55 58 16  1 41 91 72 83 31 63 92 24 82 84 56 76 15 12 35 34 79  6 44  2
Card 139: 88 42 81 10 55 97 30 59 86 38 | 57 81 24 12 33 20 13 66 67 42 54 41 46 31 18 10 19 59 87 91 74 39 50 86 71
Card 140: 53 86 32 85 31 87 50 55 81 10 | 90 77 58 66  8 35 49 13 80 70 82 50 95 20 53 63 10 19 81 55 62 67 93 84 32
Card 141: 79 67 77 68 41 62  7 87 58 51 | 70  6 91 32 71 48 97 40 37 95 55 58 34 14 61 63 51 30 62 45 42 28 50 38 17
Card 142: 62 37 36  3 13 41  7  4 58 78 | 41 13 22 51  2 18 95 10 63 32 67 82  4 97 44 96 64 21 74 46 14 78 88 47 89
Card 143:  8 31 78 87 95 23 56 83 63 61 | 11 68 28 94 79 55 57 39 71 74 93 92 88 35 10 15 29 75  6 90 43 97  9 45 54
Card 144: 96 76 14 44 34 37 94 51 54 61 | 12 50 19 56 27 84 90 47 71 21 10 13 54 65 55 81  4 57 92  7 18 70 25 36 79
Card 145: 85 86 18 19 59 87 11 42 93 58 | 70 14 25 90 12 31 74 73  1 64 80 68  2 38 61 34 37 78 76 17 20 33 84 30 62
Card 146: 98 55 33 71 72 70 23 18  1 31 | 38 34 41 93 50  6 91 35 24 68 63 86 54  5 28 94 51 27 46 56  4 79 90 61 12
Card 147: 47 85 31 82 83 11 74  2 28 14 | 82 11 34 31 71 83 20 72 74 38 18 57  7 47 28 54  2 85 14 35  6 36 64 49 90
Card 148: 22 99 68 89 87 53  2 59 73 70 | 84 46  2 82 10 83 59 42  7 22  9 97 45 99 64 39 89 68 73 28 87 30 13 70 53
Card 149: 64 69 93 20 17 41 26 66 42 50 | 68 82 51 40 19 41 37 74 20  6 50 75  7 28 35 30 10 66 64 63 26 17 11 78  1
Card 150: 13 16 41 80 89 56 96 84 70  8 | 96 93 40 81 25 56 58 42  1 19 75 92 97 44  7 90 41 50 82 64 60 33 84 85 52
Card 151: 77 48 40 89 73 21 52  3 16 83 | 83 75 69 26 73 96 86  9 71 97 23 22 80 52 92 70 58 16 82 46 94 14 77 13  3
Card 152: 37 92 66 63 36 30 22 38 20 78 |  6 88 39 31 77 12 76 51 36 44 28 49 16 96 17 81 72 10 74 56  2 33 80 82 91
Card 153: 87 62 58 54 35 64  3 79 31 99 | 79 88  7 56  9 29 47 14 64  6 83 25 76 42 84 35 69 54 99 60 36 62 66 74 58
Card 154: 66 54 61  2 44 49 13 31 94 95 | 23  9 50 67 34 18  8 77 20 51 10 76 21 85 37 46 49 63 80 22 74 31 91 29 35
Card 155: 22 73 88 26  1 59 20 51 65 14 | 98 42 73 52  4 22 46  7 25 59 68 92 19 51 65  3 75 76 86 96 84 16 71 70 89
Card 156: 21 74 31 88  1 34 79 55  8 71 | 16 98  1 79 74 31 40 77 21 33  7  8 55 70 24 71 29 44 91 65 34 75 11 64 88
Card 157: 86 79 97 58 57  7  8  3  2 84 |  8 11 15 33 36 63 92 32 75 39 65 88  2 67 10 35 69 26 50  3 31 86 28 70 90
Card 158: 56 55 29 60 44 47  2  6 38 61 | 31 57 91 55 61  3 94 18 50 29 52 89  6 13 51 83  2 38 81 72 58  9  1 56 68
Card 159: 39 22 19 15 97 66 78 50  9 58 | 57 36 51  9 85 56 19 82 14 98 92 27 17 75 90 55 91 83 43 18 66 96 35 30 64
Card 160: 30 58 97 94 60 72 19 91 76 75 |  2 44 50 94 79 10 27 72 33 97 48  9 12  5 17 84 57 30 19 46 52 18 54 78 58
Card 161: 43 85 76 74 94 27 67 97 45 33 | 94 67 15 85 75 61 29 95 42 23 79 16 40 43 50 18 60 97 74 73  9  4 27 63 76
Card 162:  8 13 29 90 65 31 36 88 56 83 |  5 66  4 73 22  3 81 97 55 89 83 74 78 67 17 44 30 12 10 93 23 85 88 47 94
Card 163: 92  8 77 37 71 28 67 88 10 36 | 88  8 98 15 42 56 47 71 48 92 67 90 73 79 30  3 75 23 41 39 55 50 65 52 49
Card 164: 91 72 54  3 41 97 32 14 43 79 | 87 92 74 20  4 69 41 76 34 29 21 35 52 47 73 50 55 46 26 77 39 48 94 98 68
Card 165:  1 19 84 86 88 60  4 79 45 82 | 96 94 39 97 91 84 85 52 11  6 89 70 57 16 28 83 75 54 30 81 37 68 47 32 31
Card 166: 91 32 52 95 46 27 45 93 66 22 | 58 97 19 71 25 74 78 87 47 17 60  6 54 23 82 40 62 93 73 86 12 61 24 37 94
Card 167: 80 21 76 30 78 41 40 12 86 95 |  2 39 61 40 51 99 15 49 16 24 38 81 10  1 86 98 26 54  3 28  4 13 60 18 89
Card 168: 58  8  6 45 47 91 97 21 78 70 | 77 80 29 93 54  5 94 51 26 15 75 79 50 58 37 20 34 41  4  9  2 92 43 11 68
Card 169: 37 21 95 82 47 41 15 29 69 77 | 52  6 19 20 93 22 67 51 83  3 66 54 46 36 43 73 78 87 56 32  7  9  5 57 58
Card 170: 79 70 26 45 80  6 68 60 11 13 | 96 10 82 62 52 68 44 70 23 85 20  6 93 71 54 45 83 13 77 79 60 65 15 80 29
Card 171: 72 95 15 93 40 54 89  5 57  8 | 93 19 26 96 86 16 54 30 58  8 89 74 64 98 95  5 57 56 60  1 72 15 63 40 87
Card 172: 16 86 32 43 80  3 13 70 15 79 |  3 10 25 41 98 76 77 15 32 12 35 42 43  1 72 70 16 86 13 80 87 51 50 47 79
Card 173: 64 26 99 92 87 48 52 27 71 49 | 98 22 51 69 61 62 90 10 83 42 21 28 59 41 56  8 91 72 13 99 73 44 77 96 32
Card 174: 24 70 12 60 64 40  9 97 22 94 | 94 62 58 60 37 24 49 55 40 96 85 64 28 70 32 61 33  9 29 22  5 88 69  1 87
Card 175: 45 92  4 90 84 12 53 60 94 78 | 16 48 92  6 65 21  4 64 60 84 15 13 94 53  1 17 50 54 69 78 91 12 45 33 52
Card 176: 21 47 68 95 40 78 12 59 11 99 |  6 45  9 57 65 40 72 54 67 78 86 11 77 21 99 59 68 70 10 46 12 47 63 95 25
Card 177: 58 41 76 13 61 60 51 39 29 11 | 86 57 63 29 31 61 51 76 14 39 13 69 68 87  2 11 60  3 44 48 41 23 58 10 19
Card 178: 37 77 22 55 83 88 23 57 42 61 | 66  6 23 29 40 74 28 82 52 79  1 70 42 60 49 89 84 65 91 56 58 18 27 30 38
Card 179: 15 68 56 94 37 53 42 50 89 73 | 76 21 94 69 50 13 71 29 68 74  8 72 53 60 37 75 61 20 57 97 42 89 66 15 38
